relocation_section	offset	type	symbol	addend
.rela.data	0x00000000000078e8	R_AARCH64_ABS64	.rodata.str1.1	+b2
.rela.data	0x00000000000078f8	R_AARCH64_ABS64	.text	+19c8
.rela.data	0x0000000000007900	R_AARCH64_ABS64	.text	+1a80
.rela.data	0x0000000000007908	R_AARCH64_ABS64	.rodata.str1.1	+bd
.rela.data	0x0000000000007918	R_AARCH64_ABS64	.text	+1bf8
.rela.data	0x0000000000007920	R_AARCH64_ABS64	.text	+1c04
.rela.data	0x0000000000007928	R_AARCH64_ABS64	.rodata.str1.1	+2cd
.rela.data	0x0000000000007938	R_AARCH64_ABS64	.text	+1cc0
.rela.data	0x0000000000007940	R_AARCH64_ABS64	.text	+1ccc
.rela.data	0x0000000000007948	R_AARCH64_ABS64	.data	+7960
.rela.data	0x0000000000007950	R_AARCH64_ABS64	.data	+7980
.rela.data	0x0000000000007960	R_AARCH64_ABS64	.rodata.str1.1	+169
.rela.data	0x0000000000007970	R_AARCH64_ABS64	.text	+1cd8
.rela.data	0x0000000000007978	R_AARCH64_ABS64	.text	+1d30
.rela.data	0x0000000000007980	R_AARCH64_ABS64	.rodata.str1.1	+2de
.rela.data	0x0000000000007990	R_AARCH64_ABS64	.text	+1d54
.rela.data	0x0000000000007998	R_AARCH64_ABS64	.text	+1da8
.rela.data	0x00000000000079a8	R_AARCH64_ABS64	.text	+1db4
.rela.data	0x00000000000079b0	R_AARCH64_ABS64	.text	+1ff8
.rela.data	0x00000000000079d8	R_AARCH64_ABS64	.rodata.str1.1	+1e1
.rela.data	0x0000000000007a00	R_AARCH64_ABS64	.rodata	+e0
.rela.data	0x0000000000007a88	R_AARCH64_ABS64	.rodata	+a0
.rela.data	0x0000000000007a90	R_AARCH64_ABS64	.text	+208c
.rela.init.data	0x0000000000000000	R_AARCH64_ABS64	init_module	+0
.rela.exit.data	0x0000000000000000	R_AARCH64_ABS64	cleanup_module	+0
.rela.eh_frame	0x000000000000001c	R_AARCH64_PREL32	.text	+4
.rela.eh_frame	0x0000000000000054	R_AARCH64_PREL32	.text	+94
.rela.eh_frame	0x0000000000000080	R_AARCH64_PREL32	.text	+e4
.rela.eh_frame	0x00000000000000ac	R_AARCH64_PREL32	.text	+140
.rela.eh_frame	0x00000000000000d8	R_AARCH64_PREL32	.text	+1a0
.rela.eh_frame	0x0000000000000118	R_AARCH64_PREL32	.text	+280
.rela.eh_frame	0x0000000000000148	R_AARCH64_PREL32	.text	+314
.rela.eh_frame	0x000000000000017c	R_AARCH64_PREL32	.text	+370
.rela.eh_frame	0x00000000000001b0	R_AARCH64_PREL32	.text	+3cc
.rela.eh_frame	0x00000000000001e4	R_AARCH64_PREL32	.text	+424
.rela.eh_frame	0x00000000000001f8	R_AARCH64_PREL32	.text	+42c
.rela.eh_frame	0x000000000000022c	R_AARCH64_PREL32	.text	+5a4
.rela.eh_frame	0x0000000000000258	R_AARCH64_PREL32	.text	+5f0
.rela.eh_frame	0x0000000000000284	R_AARCH64_PREL32	.text	+634
.rela.eh_frame	0x00000000000002bc	R_AARCH64_PREL32	.text	+6f4
.rela.eh_frame	0x00000000000002e8	R_AARCH64_PREL32	.text	+750
.rela.eh_frame	0x0000000000000314	R_AARCH64_PREL32	.text	+778
.rela.eh_frame	0x0000000000000340	R_AARCH64_PREL32	.text	+7b4
.rela.eh_frame	0x0000000000000370	R_AARCH64_PREL32	.text	+8d4
.rela.eh_frame	0x00000000000003a4	R_AARCH64_PREL32	.text	+9f8
.rela.eh_frame	0x00000000000003d0	R_AARCH64_PREL32	.text	+a30
.rela.eh_frame	0x00000000000003fc	R_AARCH64_PREL32	.text	+a6c
.rela.eh_frame	0x0000000000000430	R_AARCH64_PREL32	.text	+bd0
.rela.eh_frame	0x000000000000045c	R_AARCH64_PREL32	.text	+c3c
.rela.eh_frame	0x0000000000000488	R_AARCH64_PREL32	.text	+c6c
.rela.eh_frame	0x00000000000004b4	R_AARCH64_PREL32	.text	+c8c
.rela.eh_frame	0x00000000000004e8	R_AARCH64_PREL32	.text	+dcc
.rela.eh_frame	0x0000000000000514	R_AARCH64_PREL32	.text	+e00
.rela.eh_frame	0x0000000000000528	R_AARCH64_PREL32	.text	+e3c
.rela.eh_frame	0x0000000000000560	R_AARCH64_PREL32	.text	+fb4
.rela.eh_frame	0x0000000000000590	R_AARCH64_PREL32	.text	+1064
.rela.eh_frame	0x00000000000005bc	R_AARCH64_PREL32	.text	+1084
.rela.eh_frame	0x00000000000005e8	R_AARCH64_PREL32	.text	+10a4
.rela.eh_frame	0x0000000000000620	R_AARCH64_PREL32	.text	+1190
.rela.eh_frame	0x0000000000000634	R_AARCH64_PREL32	.text	+11d8
.rela.eh_frame	0x0000000000000664	R_AARCH64_PREL32	.text	+1298
.rela.eh_frame	0x0000000000000690	R_AARCH64_PREL32	.text	+12cc
.rela.eh_frame	0x00000000000006c4	R_AARCH64_PREL32	.text	+145c
.rela.eh_frame	0x00000000000006fc	R_AARCH64_PREL32	.text	+1558
.rela.eh_frame	0x0000000000000728	R_AARCH64_PREL32	.text	+159c
.rela.eh_frame	0x0000000000000754	R_AARCH64_PREL32	.text	+15ec
.rela.eh_frame	0x0000000000000780	R_AARCH64_PREL32	.text	+1624
.rela.eh_frame	0x00000000000007ac	R_AARCH64_PREL32	.text	+1660
.rela.eh_frame	0x00000000000007dc	R_AARCH64_PREL32	.text	+1764
.rela.eh_frame	0x0000000000000808	R_AARCH64_PREL32	.text	+17a4
.rela.eh_frame	0x000000000000081c	R_AARCH64_PREL32	.text	+17c8
.rela.eh_frame	0x000000000000084c	R_AARCH64_PREL32	.init.text	+4
.rela.eh_frame	0x0000000000000878	R_AARCH64_PREL32	.exit.text	+4
.rela.eh_frame	0x00000000000008a4	R_AARCH64_PREL32	.text	+18b4
.rela.eh_frame	0x00000000000008d8	R_AARCH64_PREL32	.text	+1970
.rela.eh_frame	0x00000000000008ec	R_AARCH64_PREL32	.text	+197c
.rela.eh_frame	0x0000000000000900	R_AARCH64_PREL32	.text	+1988
.rela.eh_frame	0x000000000000092c	R_AARCH64_PREL32	.text	+19c8
.rela.eh_frame	0x000000000000095c	R_AARCH64_PREL32	.text	+1a80
.rela.eh_frame	0x0000000000000998	R_AARCH64_PREL32	.text	+1bf8
.rela.eh_frame	0x00000000000009ac	R_AARCH64_PREL32	.text	+1c04
.rela.eh_frame	0x00000000000009e8	R_AARCH64_PREL32	.text	+1cc0
.rela.eh_frame	0x00000000000009fc	R_AARCH64_PREL32	.text	+1ccc
.rela.eh_frame	0x0000000000000a10	R_AARCH64_PREL32	.text	+1cd8
.rela.eh_frame	0x0000000000000a3c	R_AARCH64_PREL32	.text	+1d30
.rela.eh_frame	0x0000000000000a50	R_AARCH64_PREL32	.text	+1d54
.rela.eh_frame	0x0000000000000a7c	R_AARCH64_PREL32	.text	+1da8
.rela.eh_frame	0x0000000000000a90	R_AARCH64_PREL32	.text	+1db4
.rela.eh_frame	0x0000000000000acc	R_AARCH64_PREL32	.text	+1ff8
.rela.eh_frame	0x0000000000000afc	R_AARCH64_PREL32	.text	+208c
.rela.gnu.linkonce.this_module	0x0000000000000170	R_AARCH64_ABS64	init_module	+0
.rela.gnu.linkonce.this_module	0x00000000000003d8	R_AARCH64_ABS64	cleanup_module	+0
