relocation_section	offset	type	symbol	addend
.rela.text	0x0000000000000ca8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+4bb
.rela.text	0x0000000000000cac	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+4bb
.rela.text	0x0000000000000cb4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+10b
.rela.text	0x0000000000000cb8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+10b
.rela.text	0x0000000000000cbc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+42b
.rela.text	0x0000000000000cc0	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+42b
.rela.text	0x0000000000000cc4	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000cc8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+317
.rela.text	0x0000000000000ccc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+317
.rela.text	0x0000000000000cd8	R_AARCH64_CALL26	of_find_compatible_node	+0
.rela.text	0x0000000000000ce4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+43c
.rela.text	0x0000000000000ce8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+43c
.rela.text	0x0000000000000cf0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+32e
.rela.text	0x0000000000000cf4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+32e
.rela.text	0x0000000000000d00	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000d10	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+16b
.rela.text	0x0000000000000d14	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+16b
.rela.text	0x0000000000000d1c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+187
.rela.text	0x0000000000000d20	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+187
.rela.text	0x0000000000000d2c	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000d3c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+1fd
.rela.text	0x0000000000000d40	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+1fd
.rela.text	0x0000000000000d48	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+63a
.rela.text	0x0000000000000d4c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+63a
.rela.text	0x0000000000000d58	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000d68	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+3fa
.rela.text	0x0000000000000d6c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+3fa
.rela.text	0x0000000000000d74	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+ea
.rela.text	0x0000000000000d78	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+ea
.rela.text	0x0000000000000d84	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000d94	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+5aa
.rela.text	0x0000000000000d98	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+5aa
.rela.text	0x0000000000000da0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+31
.rela.text	0x0000000000000da4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+31
.rela.text	0x0000000000000db0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000dc0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+33d
.rela.text	0x0000000000000dc4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+33d
.rela.text	0x0000000000000dc8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+42b
.rela.text	0x0000000000000dcc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+42b
.rela.text	0x0000000000000dd0	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000dd4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2fe
.rela.text	0x0000000000000dd8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2fe
.rela.text	0x0000000000000ddc	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000de0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+4e8
.rela.text	0x0000000000000de4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+4e8
.rela.text	0x0000000000000de8	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000e14	R_AARCH64_CALL26	devm_pinctrl_get	+0
.rela.text	0x0000000000000e18	R_AARCH64_ADR_PREL_PG_HI21	.bss	+10
.rela.text	0x0000000000000e20	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+10
.rela.text	0x0000000000000e28	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+4fd
.rela.text	0x0000000000000e2c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+4fd
.rela.text	0x0000000000000e30	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2ea
.rela.text	0x0000000000000e34	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2ea
.rela.text	0x0000000000000e38	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000e3c	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+10
.rela.text	0x0000000000000e44	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+684
.rela.text	0x0000000000000e48	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+684
.rela.text	0x0000000000000e4c	R_AARCH64_CALL26	pinctrl_lookup_state	+0
.rela.text	0x0000000000000e50	R_AARCH64_ADR_PREL_PG_HI21	.bss	+20
.rela.text	0x0000000000000e58	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+20
.rela.text	0x0000000000000e60	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+5ca
.rela.text	0x0000000000000e64	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+5ca
.rela.text	0x0000000000000e68	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2ea
.rela.text	0x0000000000000e6c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2ea
.rela.text	0x0000000000000e70	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+684
.rela.text	0x0000000000000e74	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+684
.rela.text	0x0000000000000e78	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000e7c	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+20
.rela.text	0x0000000000000e88	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+10
.rela.text	0x0000000000000e8c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+0
.rela.text	0x0000000000000e90	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+0
.rela.text	0x0000000000000e94	R_AARCH64_CALL26	pinctrl_lookup_state	+0
.rela.text	0x0000000000000e98	R_AARCH64_ADR_PREL_PG_HI21	.bss	+8
.rela.text	0x0000000000000ea0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+8
.rela.text	0x0000000000000ea8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+5ca
.rela.text	0x0000000000000eac	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+5ca
.rela.text	0x0000000000000eb0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2ea
.rela.text	0x0000000000000eb4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2ea
.rela.text	0x0000000000000eb8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+0
.rela.text	0x0000000000000ebc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+0
.rela.text	0x0000000000000ec0	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000ec4	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+8
.rela.text	0x0000000000000ec8	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+10
.rela.text	0x0000000000000ecc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+6f
.rela.text	0x0000000000000ed0	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+6f
.rela.text	0x0000000000000ed4	R_AARCH64_CALL26	pinctrl_lookup_state	+0
.rela.text	0x0000000000000ed8	R_AARCH64_ADR_PREL_PG_HI21	.bss	+18
.rela.text	0x0000000000000ee0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+18
.rela.text	0x0000000000000ee8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+5ca
.rela.text	0x0000000000000eec	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+5ca
.rela.text	0x0000000000000ef0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2ea
.rela.text	0x0000000000000ef4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2ea
.rela.text	0x0000000000000ef8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+6f
.rela.text	0x0000000000000efc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+6f
.rela.text	0x0000000000000f00	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000f04	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+18
.rela.text	0x0000000000000f08	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+35e
.rela.text	0x0000000000000f0c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+35e
.rela.text	0x0000000000000f10	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+f8
.rela.text	0x0000000000000f14	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+f8
.rela.text	0x0000000000000f1c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+42b
.rela.text	0x0000000000000f20	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+42b
.rela.text	0x0000000000000f28	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000f30	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+48c
.rela.text	0x0000000000000f34	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+48c
.rela.text	0x0000000000000f38	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000f3c	R_AARCH64_ADR_PREL_PG_HI21	dev_attr_camplight_mode	+0
.rela.text	0x0000000000000f40	R_AARCH64_ADD_ABS_LO12_NC	dev_attr_camplight_mode	+0
.rela.text	0x0000000000000f48	R_AARCH64_CALL26	device_create_file	+0
.rela.text	0x0000000000000f4c	R_AARCH64_ADR_PREL_PG_HI21	.rodata	+10
.rela.text	0x0000000000000f50	R_AARCH64_ADD_ABS_LO12_NC	.rodata	+10
.rela.text	0x0000000000000f58	R_AARCH64_ADR_PREL_PG_HI21	dev_attr_leds_ctl	+0
.rela.text	0x0000000000000f5c	R_AARCH64_ADD_ABS_LO12_NC	dev_attr_leds_ctl	+0
.rela.text	0x0000000000000f64	R_AARCH64_CALL26	device_create_file	+0
.rela.text	0x0000000000000f6c	R_AARCH64_ADR_PREL_PG_HI21	dev_attr_camplight_set_brightness	+0
.rela.text	0x0000000000000f70	R_AARCH64_ADD_ABS_LO12_NC	dev_attr_camplight_set_brightness	+0
.rela.text	0x0000000000000f78	R_AARCH64_CALL26	device_create_file	+0
.rela.text	0x0000000000000f88	R_AARCH64_ADR_PREL_PG_HI21	.rodata	+20
.rela.text	0x0000000000000f8c	R_AARCH64_ADD_ABS_LO12_NC	.rodata	+20
.rela.text	0x0000000000000fb4	R_AARCH64_ADR_PREL_PG_HI21	.rodata	+18
.rela.text	0x0000000000000fb8	R_AARCH64_ADD_ABS_LO12_NC	.rodata	+18
.rela.text	0x0000000000000fd0	R_AARCH64_CALL26	device_remove_file	+0
.rela.text	0x0000000000000fe4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2a2
.rela.text	0x0000000000000fe8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2a2
.rela.text	0x0000000000000fec	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000000ff0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000000ff4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2b3
.rela.text	0x0000000000000ff8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2b3
.rela.text	0x0000000000000ffc	R_AARCH64_ADR_PREL_PG_HI21	.bss	+30
.rela.text	0x0000000000001000	R_AARCH64_ADD_ABS_LO12_NC	.bss	+30
.rela.text	0x000000000000100c	R_AARCH64_CALL26	__mutex_init	+0
.rela.text	0x0000000000001010	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001018	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001020	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001024	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x000000000000102c	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001034	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001038	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001040	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001048	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x000000000000104c	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001054	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x000000000000105c	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001060	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001068	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001070	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001074	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001084	R_AARCH64_CALL26	hrtimer_init	+0
.rela.text	0x0000000000001088	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x000000000000108c	R_AARCH64_ADR_PREL_PG_HI21	.text	+1148
.rela.text	0x0000000000001090	R_AARCH64_ADD_ABS_LO12_NC	.text	+1148
.rela.text	0x0000000000001094	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+12c
.rela.text	0x0000000000001098	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+12c
.rela.text	0x00000000000010a4	R_AARCH64_CALL26	wakeup_source_register	+0
.rela.text	0x00000000000010a8	R_AARCH64_ADR_PREL_PG_HI21	.bss	+8
.rela.text	0x00000000000010ac	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000010b0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+8
.rela.text	0x00000000000010c4	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+10
.rela.text	0x00000000000010c8	R_AARCH64_CALL26	pinctrl_select_state	+0
.rela.text	0x00000000000010cc	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000010d0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+388
.rela.text	0x00000000000010d4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+388
.rela.text	0x00000000000010e0	R_AARCH64_CALL26	wakeup_source_register	+0
.rela.text	0x00000000000010e4	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000010f0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+1eb
.rela.text	0x00000000000010f4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+1eb
.rela.text	0x00000000000010fc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+154
.rela.text	0x0000000000001100	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+154
.rela.text	0x000000000000111c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+103
.rela.text	0x0000000000001120	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+103
.rela.text	0x0000000000001124	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+24b
.rela.text	0x0000000000001128	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+24b
.rela.text	0x0000000000001130	R_AARCH64_CALL26	_printk	+0
.rela.text	0x000000000000115c	R_AARCH64_ADR_PREL_PG_HI21	.bss	+0
.rela.text	0x0000000000001160	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001194	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x000000000000119c	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x00000000000011a0	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000011a8	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x00000000000011b0	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x00000000000011b4	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000011bc	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x00000000000011c8	R_AARCH64_ADR_PREL_PG_HI21	.bss	+28
.rela.text	0x00000000000011cc	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+28
.rela.text	0x00000000000011d8	R_AARCH64_ADR_PREL_PG_HI21	.rodata	+c
.rela.text	0x00000000000011dc	R_AARCH64_ADD_ABS_LO12_NC	.rodata	+c
.rela.text	0x00000000000011f4	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001200	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001204	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x000000000000120c	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001214	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001218	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001220	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001228	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x000000000000122c	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+28
.rela.text	0x0000000000001248	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001250	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001254	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x000000000000125c	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001264	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001268	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001270	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001278	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x000000000000127c	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000012b8	R_AARCH64_CALL26	hrtimer_forward	+0
.rela.text	0x00000000000012d8	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x00000000000012e0	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x00000000000012e4	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x00000000000012ec	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x00000000000012f4	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x00000000000012f8	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001300	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001308	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001310	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+28
.rela.text	0x000000000000131c	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001324	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001328	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001330	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001338	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x000000000000133c	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001344	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x000000000000134c	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001354	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+28
.rela.text	0x0000000000001360	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001368	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x000000000000136c	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001374	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x000000000000137c	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001380	R_AARCH64_LDST64_ABS_LO12_NC	.bss	+0
.rela.text	0x0000000000001388	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x0000000000001390	R_AARCH64_CALL26	gpiod_set_raw_value	+0
.rela.text	0x0000000000001394	R_AARCH64_LDST32_ABS_LO12_NC	.bss	+28
.rela.text	0x00000000000013b8	R_AARCH64_CALL26	of_get_named_gpio_flags	+0
.rela.text	0x00000000000013c0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+6bd
.rela.text	0x00000000000013c4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+6bd
.rela.text	0x00000000000013d0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+56a
.rela.text	0x00000000000013d4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+56a
.rela.text	0x00000000000013d8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+656
.rela.text	0x00000000000013dc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+656
.rela.text	0x00000000000013e4	R_AARCH64_CALL26	_printk	+0
.rela.text	0x00000000000013ec	R_AARCH64_CALL26	gpio_to_desc	+0
.rela.text	0x00000000000013f4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+21a
.rela.text	0x00000000000013f8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+21a
.rela.text	0x00000000000013fc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+656
.rela.text	0x0000000000001400	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+656
.rela.text	0x0000000000001404	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000001410	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+470
.rela.text	0x0000000000001414	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+470
.rela.text	0x0000000000001418	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+656
.rela.text	0x000000000000141c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+656
.rela.text	0x0000000000001420	R_AARCH64_CALL26	_printk	+0
.rela.text	0x0000000000001434	R_AARCH64_CALL26	gpio_request	+0
.rela.text	0x0000000000001450	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+2cb
.rela.text	0x0000000000001454	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+2cb
.rela.text	0x0000000000001458	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+656
.rela.text	0x000000000000145c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+656
.rela.text	0x0000000000001464	R_AARCH64_CALL26	_printk	+0
.rela.text	0x000000000000146c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	+1c7
.rela.text	0x0000000000001470	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	+1c7
.rela.rodata	0x0000000000000010	R_AARCH64_ABS64	dev_attr_camplight_mode	+0
.rela.rodata	0x0000000000000018	R_AARCH64_ABS64	dev_attr_leds_ctl	+0
.rela.rodata	0x0000000000000020	R_AARCH64_ABS64	dev_attr_camplight_set_brightness	+0
.rela.init.text	0x0000000000000010	R_AARCH64_ADR_PREL_PG_HI21	.data	+258
.rela.init.text	0x0000000000000014	R_AARCH64_ADD_ABS_LO12_NC	.data	+258
.rela.init.text	0x0000000000000018	R_AARCH64_ADR_PREL_PG_HI21	__this_module	+0
.rela.init.text	0x000000000000001c	R_AARCH64_ADD_ABS_LO12_NC	__this_module	+0
.rela.init.text	0x0000000000000020	R_AARCH64_CALL26	__platform_driver_register	+0
.rela.exit.text	0x0000000000000010	R_AARCH64_ADR_PREL_PG_HI21	.data	+258
.rela.exit.text	0x0000000000000014	R_AARCH64_ADD_ABS_LO12_NC	.data	+258
.rela.exit.text	0x0000000000000018	R_AARCH64_CALL26	platform_driver_unregister	+0
.rela.data	0x0000000000000000	R_AARCH64_ABS64	.rodata.str1.1	+40
.rela.data	0x0000000000000008	R_AARCH64_ABS64	.rodata.str1.1	+58d
.rela.data	0x0000000000000010	R_AARCH64_ABS64	.rodata.str1.1	+26a
.rela.data	0x0000000000000018	R_AARCH64_ABS64	.rodata.str1.1	+555
.rela.data	0x0000000000000020	R_AARCH64_ABS64	.rodata.str1.1	+67e
.rela.data	0x0000000000000028	R_AARCH64_ABS64	.rodata.str1.1	+64a
.rela.data	0x0000000000000030	R_AARCH64_ABS64	.rodata.str1.1	+64e
.rela.data	0x0000000000000038	R_AARCH64_ABS64	.rodata.str1.1	+399
.rela.data	0x0000000000000040	R_AARCH64_ABS64	.rodata.str1.1	+380
.rela.data	0x0000000000000048	R_AARCH64_ABS64	.rodata.str1.1	+7c
.rela.data	0x0000000000000050	R_AARCH64_ABS64	.rodata.str1.1	+83
.rela.data	0x0000000000000058	R_AARCH64_ABS64	.rodata.str1.1	+1e0
.rela.data	0x0000000000000060	R_AARCH64_ABS64	.rodata.str1.1	+44
.rela.data	0x0000000000000068	R_AARCH64_ABS64	.rodata.str1.1	+41c
.rela.data	0x0000000000000078	R_AARCH64_ABS64	.text	+4
.rela.data	0x0000000000000080	R_AARCH64_ABS64	.text	+78
.rela.data	0x0000000000000088	R_AARCH64_ABS64	.rodata.str1.1	+3a0
.rela.data	0x0000000000000098	R_AARCH64_ABS64	.text	+3c4
.rela.data	0x00000000000000a0	R_AARCH64_ABS64	.text	+488
.rela.data	0x00000000000000a8	R_AARCH64_ABS64	.rodata.str1.1	+232
.rela.data	0x00000000000000b8	R_AARCH64_ABS64	.text	+600
.rela.data	0x00000000000000c0	R_AARCH64_ABS64	.text	+678
.rela.data	0x0000000000000258	R_AARCH64_ABS64	.text	+c4c
.rela.data	0x0000000000000260	R_AARCH64_ABS64	.text	+1110
.rela.data	0x0000000000000288	R_AARCH64_ABS64	.rodata.str1.1	+25c
.rela.data	0x0000000000000298	R_AARCH64_ABS64	__this_module	+0
.rela.data	0x00000000000002b0	R_AARCH64_ABS64	.data	+c8
.rela.init.data	0x0000000000000000	R_AARCH64_ABS64	init_module	+0
